control_params,cycle_id,cycle_time,target_weight,timestamp,true_weight,weight
"{'feeding_speed_coarse': 40.0, 'feeding_speed_fine': 20.0, 'advance_amount_coarse': 2.0, 'advance_amount_fine': 0.5, 'vibration_frequency': 30.0, 'feeding_time': 3.0}",11,3.1695550469367326,1000.0,2025-04-29T09:31:41.035156,1000.7463418332128,1000.7563622620884
"{'feeding_speed_coarse': 40.0, 'feeding_speed_fine': 20.0, 'advance_amount_coarse': 2.0, 'advance_amount_fine': 0.5, 'vibration_frequency': 30.0, 'feeding_time': 3.0}",12,3.222775636893873,1000.0,2025-04-29T09:31:44.258298,1003.9557461864204,1002.2485398073117
"{'feeding_speed_coarse': 40.0, 'feeding_speed_fine': 20.0, 'advance_amount_coarse': 2.0, 'advance_amount_fine': 0.5, 'vibration_frequency': 30.0, 'feeding_time': 3.0}",13,2.7554222356408036,1000.0,2025-04-29T09:31:47.014088,1002.2332871095624,1002.2174854641228
"{'feeding_speed_coarse': 40.0, 'feeding_speed_fine': 20.0, 'advance_amount_coarse': 2.0, 'advance_amount_fine': 0.5, 'vibration_frequency': 30.0, 'feeding_time': 3.0}",14,2.9232366285220572,1000.0,2025-04-29T09:31:49.937696,1001.5931246289376,1000.1088622310367
"{'feeding_speed_coarse': 40.0, 'feeding_speed_fine': 20.0, 'advance_amount_coarse': 2.0, 'advance_amount_fine': 0.5, 'vibration_frequency': 30.0, 'feeding_time': 3.0}",15,2.9475668095997074,1000.0,2025-04-29T09:31:52.885373,1007.9352680341391,1006.836763626017
"{'feeding_speed_coarse': 40.0, 'feeding_speed_fine': 20.0, 'advance_amount_coarse': 2.0, 'advance_amount_fine': 0.5, 'vibration_frequency': 30.0, 'feeding_time': 3.0}",16,2.7793650770772347,1000.0,2025-04-29T09:31:55.665399,1001.0669461487491,999.4502225075379
"{'feeding_speed_coarse': 40.0, 'feeding_speed_fine': 20.0, 'advance_amount_coarse': 2.0, 'advance_amount_fine': 0.5, 'vibration_frequency': 30.0, 'feeding_time': 3.0}",17,3.220647699254956,1000.0,2025-04-29T09:31:58.886322,1003.2202805919998,1002.4504903424503
"{'feeding_speed_coarse': 40.0, 'feeding_speed_fine': 20.0, 'advance_amount_coarse': 2.0, 'advance_amount_fine': 0.5, 'vibration_frequency': 30.0, 'feeding_time': 3.0}",18,3.1563518163476676,1000.0,2025-04-29T09:32:02.042939,992.6746580179266,992.2152034121398
"{'feeding_speed_coarse': 40.0, 'feeding_speed_fine': 20.0, 'advance_amount_coarse': 2.0, 'advance_amount_fine': 0.5, 'vibration_frequency': 30.0, 'feeding_time': 3.0}",19,3.194588085701708,1000.0,2025-04-29T09:32:05.237701,1009.0614374431553,1010.1286239193213
"{'feeding_speed_coarse': 40.0, 'feeding_speed_fine': 20.0, 'advance_amount_coarse': 2.0, 'advance_amount_fine': 0.5, 'vibration_frequency': 30.0, 'feeding_time': 3.0}",20,2.91725197650134,1000.0,2025-04-29T09:32:08.155417,1006.258244226691,1007.7872043687427
"{'feeding_speed_coarse': 40.0, 'feeding_speed_fine': 20.0, 'advance_amount_coarse': 2.0, 'advance_amount_fine': 0.5, 'vibration_frequency': 30.0, 'feeding_time': 3.0}",21,2.8727913668871925,1000.0,2025-04-29T09:32:11.028667,996.7413123735577,996.4319627022031
"{'feeding_speed_coarse': 40.0, 'feeding_speed_fine': 20.0, 'advance_amount_coarse': 2.0, 'advance_amount_fine': 0.5, 'vibration_frequency': 30.0, 'feeding_time': 3.0}",22,3.0198831663013173,1000.0,2025-04-29T09:32:14.048873,999.4908761280892,999.3336499529091
"{'feeding_speed_coarse': 40.0, 'feeding_speed_fine': 20.0, 'advance_amount_coarse': 2.0, 'advance_amount_fine': 0.5, 'vibration_frequency': 30.0, 'feeding_time': 3.0}",23,3.0980419801369674,1000.0,2025-04-29T09:32:17.147347,1003.4714873383277,1004.2562585004837
"{'feeding_speed_coarse': 40.0, 'feeding_speed_fine': 20.0, 'advance_amount_coarse': 2.0, 'advance_amount_fine': 0.5, 'vibration_frequency': 30.0, 'feeding_time': 3.0}",24,3.0650602917163,1000.0,2025-04-29T09:32:20.212796,993.5678398247553,994.0440826634454
"{'feeding_speed_coarse': 40.0, 'feeding_speed_fine': 20.0, 'advance_amount_coarse': 2.0, 'advance_amount_fine': 0.5, 'vibration_frequency': 30.0, 'feeding_time': 3.0}",25,2.8274197094868816,1000.0,2025-04-29T09:32:23.040457,1006.3849526328474,1006.4486161893815
"{'feeding_speed_coarse': 40.0, 'feeding_speed_fine': 20.0, 'advance_amount_coarse': 2.0, 'advance_amount_fine': 0.5, 'vibration_frequency': 30.0, 'feeding_time': 3.0}",26,2.9495845530696942,1000.0,2025-04-29T09:32:25.990723,993.1928436260708,993.8133977932195
"{'feeding_speed_coarse': 40.0, 'feeding_speed_fine': 20.0, 'advance_amount_coarse': 2.0, 'advance_amount_fine': 0.5, 'vibration_frequency': 30.0, 'feeding_time': 3.0}",27,2.8309647264815374,1000.0,2025-04-29T09:32:28.821920,999.8226408409073,996.6528906075624
"{'feeding_speed_coarse': 40.0, 'feeding_speed_fine': 20.0, 'advance_amount_coarse': 2.0, 'advance_amount_fine': 0.5, 'vibration_frequency': 30.0, 'feeding_time': 3.0}",28,2.8921822711557232,1000.0,2025-04-29T09:32:31.714386,995.4767101057454,995.3564246428863
"{'feeding_speed_coarse': 40.0, 'feeding_speed_fine': 20.0, 'advance_amount_coarse': 2.0, 'advance_amount_fine': 0.5, 'vibration_frequency': 30.0, 'feeding_time': 3.0}",29,3.3511368514788376,1000.0,2025-04-29T09:32:35.065788,1001.1134633737244,1001.3055867713134
"{'feeding_speed_coarse': 40.0, 'feeding_speed_fine': 20.0, 'advance_amount_coarse': 2.0, 'advance_amount_fine': 0.5, 'vibration_frequency': 30.0, 'feeding_time': 3.0}",30,3.0894415865847193,1000.0,2025-04-29T09:32:38.155532,1003.7884853601942,1004.3923017079144
"{'feeding_speed_coarse': 40.0, 'feeding_speed_fine': 20.0, 'advance_amount_coarse': 2.0, 'advance_amount_fine': 0.5, 'vibration_frequency': 30.0, 'feeding_time': 3.0}",31,2.925045247085915,1000.0,2025-04-29T09:32:41.081078,1010.1274589764631,1010.3226522274055
"{'feeding_speed_coarse': 40.0, 'feeding_speed_fine': 20.0, 'advance_amount_coarse': 2.0, 'advance_amount_fine': 0.5, 'vibration_frequency': 30.0, 'feeding_time': 3.0}",32,3.3429974453664895,1000.0,2025-04-29T09:32:44.424499,1000.4880207558418,1000.7628971095226
"{'feeding_speed_coarse': 40.0, 'feeding_speed_fine': 20.0, 'advance_amount_coarse': 2.0, 'advance_amount_fine': 0.5, 'vibration_frequency': 30.0, 'feeding_time': 3.0}",33,3.313193978912235,1000.0,2025-04-29T09:32:47.738213,994.9015399689472,995.2831906500944
"{'feeding_speed_coarse': 40.0, 'feeding_speed_fine': 20.0, 'advance_amount_coarse': 2.0, 'advance_amount_fine': 0.5, 'vibration_frequency': 30.0, 'feeding_time': 3.0}",34,3.2680153486849632,1000.0,2025-04-29T09:32:51.006612,1002.3590755511975,1003.1082281487678
"{'feeding_speed_coarse': 40.0, 'feeding_speed_fine': 20.0, 'advance_amount_coarse': 2.0, 'advance_amount_fine': 0.5, 'vibration_frequency': 30.0, 'feeding_time': 3.0}",35,3.388106057738553,1000.0,2025-04-29T09:32:54.394842,998.4641618437075,998.1091084474922
"{'feeding_speed_coarse': 40.0, 'feeding_speed_fine': 20.0, 'advance_amount_coarse': 2.0, 'advance_amount_fine': 0.5, 'vibration_frequency': 30.0, 'feeding_time': 3.0}",36,2.8033015587914694,1000.0,2025-04-29T09:32:57.198887,996.081600276245,996.9626274976009
"{'feeding_speed_coarse': 40.0, 'feeding_speed_fine': 20.0, 'advance_amount_coarse': 2.0, 'advance_amount_fine': 0.5, 'vibration_frequency': 30.0, 'feeding_time': 3.0}",37,3.2817599206426054,1000.0,2025-04-29T09:33:00.481089,1008.5720783337666,1007.0465676606965
"{'feeding_speed_coarse': 40.0, 'feeding_speed_fine': 20.0, 'advance_amount_coarse': 2.0, 'advance_amount_fine': 0.5, 'vibration_frequency': 30.0, 'feeding_time': 3.0}",38,2.9019826020782933,1000.0,2025-04-29T09:33:03.383280,1002.0062057996312,1000.8835865598032
"{'feeding_speed_coarse': 40.0, 'feeding_speed_fine': 20.0, 'advance_amount_coarse': 2.0, 'advance_amount_fine': 0.5, 'vibration_frequency': 30.0, 'feeding_time': 3.0}",39,3.1462895626211096,1000.0,2025-04-29T09:33:06.530325,995.9557824914251,996.4376767477794
"{'feeding_speed_coarse': 40.0, 'feeding_speed_fine': 20.0, 'advance_amount_coarse': 2.0, 'advance_amount_fine': 0.5, 'vibration_frequency': 30.0, 'feeding_time': 3.0}",40,2.9026795428871157,1000.0,2025-04-29T09:33:09.433531,996.5699270421966,996.0095182918275
"{'feeding_speed_coarse': 40.0, 'feeding_speed_fine': 20.0, 'advance_amount_coarse': 2.0, 'advance_amount_fine': 0.5, 'vibration_frequency': 30.0, 'feeding_time': 3.0}",41,2.794831467878273,1000.0,2025-04-29T09:33:12.228728,995.084425077601,994.4760078258357
"{'feeding_speed_coarse': 40.0, 'feeding_speed_fine': 20.0, 'advance_amount_coarse': 2.0, 'advance_amount_fine': 0.5, 'vibration_frequency': 30.0, 'feeding_time': 3.0}",42,2.966862559531679,1000.0,2025-04-29T09:33:15.197999,999.3408592765779,998.3326007619071
"{'feeding_speed_coarse': 40.0, 'feeding_speed_fine': 20.0, 'advance_amount_coarse': 2.0, 'advance_amount_fine': 0.5, 'vibration_frequency': 30.0, 'feeding_time': 3.0}",43,3.4135098629713783,1000.0,2025-04-29T09:33:18.611599,1005.9526377445263,1005.6020943357589
"{'feeding_speed_coarse': 40.0, 'feeding_speed_fine': 20.0, 'advance_amount_coarse': 2.0, 'advance_amount_fine': 0.5, 'vibration_frequency': 30.0, 'feeding_time': 3.0}",44,3.290502695479983,1000.0,2025-04-29T09:33:21.902616,991.5550712930294,991.6217392871087
"{'feeding_speed_coarse': 40.0, 'feeding_speed_fine': 20.0, 'advance_amount_coarse': 2.0, 'advance_amount_fine': 0.5, 'vibration_frequency': 30.0, 'feeding_time': 3.0}",45,3.275534350200294,1000.0,2025-04-29T09:33:25.178250,997.4363120899905,996.9585970896516
"{'feeding_speed_coarse': 40.0, 'feeding_speed_fine': 20.0, 'advance_amount_coarse': 2.0, 'advance_amount_fine': 0.5, 'vibration_frequency': 30.0, 'feeding_time': 3.0}",46,3.321099010712392,1000.0,2025-04-29T09:33:28.499759,999.2770961393688,999.3438697529897
"{'feeding_speed_coarse': 40.0, 'feeding_speed_fine': 20.0, 'advance_amount_coarse': 2.0, 'advance_amount_fine': 0.5, 'vibration_frequency': 30.0, 'feeding_time': 3.0}",47,2.782802279170012,1000.0,2025-04-29T09:33:31.282811,1001.3190206334004,1001.9259127655686
"{'feeding_speed_coarse': 40.0, 'feeding_speed_fine': 20.0, 'advance_amount_coarse': 2.0, 'advance_amount_fine': 0.5, 'vibration_frequency': 30.0, 'feeding_time': 3.0}",48,2.776109069133715,1000.0,2025-04-29T09:33:34.059824,999.7566183042668,1001.0362535088202
"{'feeding_speed_coarse': 40.0, 'feeding_speed_fine': 20.0, 'advance_amount_coarse': 2.0, 'advance_amount_fine': 0.5, 'vibration_frequency': 30.0, 'feeding_time': 3.0}",49,2.9294131623349133,1000.0,2025-04-29T09:33:36.989581,994.8094525677694,994.6569318487661
"{'feeding_speed_coarse': 40.0, 'feeding_speed_fine': 20.0, 'advance_amount_coarse': 2.0, 'advance_amount_fine': 0.5, 'vibration_frequency': 30.0, 'feeding_time': 3.0}",50,3.2271838090945577,1000.0,2025-04-29T09:33:40.217288,991.4212555547082,990.8080770806454
